#mpa_vJun23_CHOCOPhlAnSGB_202403
#/usr/local/bin/metaphlan --input_type bowtie2out --index latest --bowtie2db metaphlan --nproc 1 --unclassified_estimation -o metaphlan_unknown_list.tsv /dev/fd/63
#18465313 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria|p__Firmicutes|c__CFGB2983	2|1239|	0.5552403435499783	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.519459141271626	
k__Bacteria|p__Firmicutes|c__CFGB3072	2|1239|	0.47357060722502053	
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.4131761803628668	
k__Bacteria|p__Firmicutes|c__CFGB72904	2|1239|	0.3632712297571177	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.28504859269262883	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.2689595298547385	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.15525204746189225	
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	0.11355930391784864	
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.11104026984289055	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.08976496038008638	
k__Bacteria|p__Firmicutes|c__CFGB3041	2|1239|	0.08676239654461	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.07506409588690978	
k__Bacteria|p__Firmicutes|c__CFGB2979	2|1239|	0.07049395976330156	
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.05817174973719066	
k__Bacteria|p__Firmicutes|c__CFGB79245	2|1239|	0.047643279145260446	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.03888515138619555	
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.03749695304148179	
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.031094083148167202	
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.030236207766602515	
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.028964992428465758	
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.018545705976007423	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.01678316201024726	
k__Bacteria|p__Firmicutes|c__CFGB3004	2|1239|	0.0157693092865799	
k__Bacteria|p__Firmicutes|c__CFGB45628	2|1239|	0.013811793643191399	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.013429649155039858	
k__Bacteria|p__Firmicutes|c__CFGB2917	2|1239|	0.011269362966917882	
k__Bacteria|p__Firmicutes|c__CFGB30287	2|1239|	0.007065773597250936	
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.0014817847499753619	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	23.922603706173284	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	13.456204297532837	
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119	2|1239||	7.810003887359613	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	6.703718990762219	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.4370016632564875	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	4.436143787874923	
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	4.316072429924287	
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	3.57506307193003	
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	1.1587790710820483	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	1.0491036029825562	
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069	2|1239||	0.9079753038480607	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.7895573057237139	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.6075551440912138	
k__Bacteria|p__Firmicutes|c__CFGB2983|o__OFGB2983	2|1239||	0.5552403435499783	
k__Bacteria|p__Bacteroidota|c__CFGB602|o__OFGB602	2|976||	0.519459141271626	
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072	2|1239||	0.47357060722502053	
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.4131761803628668	
k__Bacteria|p__Firmicutes|c__CFGB72904|o__OFGB72904	2|1239||	0.3632712297571177	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.3191452396762724	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.28504859269262883	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.2689595298547385	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.25545189202864726	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.24383158004199834	
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.15525204746189225	
k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880	2|1239||	0.11355930391784864	
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038	2|1239||	0.11104026984289055	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.08976496038008638	
k__Bacteria|p__Firmicutes|c__CFGB3041|o__OFGB3041	2|1239||	0.08676239654461	
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.07506409588690978	
k__Bacteria|p__Firmicutes|c__CFGB2979|o__OFGB2979	2|1239||	0.07049395976330156	
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057	2|1239||	0.05817174973719066	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.049140661629446074	
k__Bacteria|p__Firmicutes|c__CFGB79245|o__OFGB79245	2|1239||	0.047643279145260446	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.03888515138619555	
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183	2|1239||	0.03749695304148179	
k__Bacteria|p__Firmicutes|c__CFGB2985|o__OFGB2985	2|1239||	0.031094083148167202	
k__Bacteria|p__Firmicutes|c__CFGB1374|o__OFGB1374	2|1239||	0.030236207766602515	
k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898	2|1239||	0.028964992428465758	
k__Bacteria|p__Firmicutes|c__CFGB3043|o__OFGB3043	2|1239||	0.018545705976007423	
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.01678316201024726	
k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004	2|1239||	0.0157693092865799	
k__Bacteria|p__Firmicutes|c__CFGB45628|o__OFGB45628	2|1239||	0.013811793643191399	
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023	2|1239||	0.013429649155039858	
k__Bacteria|p__Firmicutes|c__CFGB2917|o__OFGB2917	2|1239||	0.011269362966917882	
